Node,Eigenvector Centrality
10.1161/01.str.30.1.1,2.6095601806203626e-18
10.1002/ana.410390113,2.6095601806203626e-18
10.1046/j.1471-4159.1999.0722312.x,2.6095601806203626e-18
10.1055/s-2008-1040896,2.6095601806203626e-18
9315887,2.6095601806203626e-18
10.1146/annurev.med.49.1.31,2.6095601806203626e-18
10.1093/ajcn/71.4.993,2.6095601806203626e-18
10559423,2.6095601806203626e-18
10804206,2.6095601806203626e-18
10.1161/01.str.27.2.324,2.6095601806203626e-18
10995836,2.6095601806203626e-18
10.1159/000007984,2.6095601806203626e-18
10.1038/386493a0,2.6095601806203626e-18
10.1126/science.1900373,1.0994082826502017e-08
10.1152/ajpcell.1988.254.3.c345,3.2388109252029883e-07
10.1073/pnas.71.4.1376,1.6528085776224267e-08
10.1017/s0317167100031838,2.4313397998990983e-11
10.1097/00005072-198811000-00008,6.35910724421918e-10
10.1097/00005072-199107000-00007,2.4313397998990983e-11
1684401,2.4313397998990983e-11
10.1016/0022-510x(91)90112-k,2.4313397998990983e-11
10.1017/s0317167100037173,2.4313397998990983e-11
10.1093/brain/112.2.521,2.4313397998990983e-11
10.1111/j.1471-4159.1990.tb01893.x,2.4313397998990983e-11
10.1093/brain/113.5.1553,2.4313397998990983e-11
10.1016/0006-8993(90)91304-y,1.3761099333926438e-10
10.1097/00005072-198801000-00002,2.4313397998990983e-11
10.1002/path.1711620112,2.435453679421723e-11
10.1007/bf00305869,2.4313397998990983e-11
10.1007/bf00296370,2.4313397998990983e-11
10.1007/bf00299405,2.4313397998990983e-11
10.1097/00001756-199201000-00012,2.4313397998990983e-11
10.1016/0140-6736(92)93224-b,2.4313397998990983e-11
10.1016/0006-8993(91)91135-n,2.4313397998990983e-11
10.1002/bies.950130805,2.4313397998990983e-11
10.1002/ana.410160306,2.4313397998990983e-11
10.1002/ana.410270407,2.4313397998990983e-11
10.1097/00005072-199109000-00003,2.4313397998990983e-11
2462130,1.2396747598011343e-08
2165197,2.4313397998990983e-11
10.1016/0022-510x(90)90236-g,6.35910724421918e-10
10.1212/wnl.40.6.975,2.4313397998990983e-11
10.1212/wnl.40.10.1523,2.4313397998990983e-11
10.1007/bf00965562,2.4313397998990983e-11
10.1016/0014-5793(91)80142-p,2.4313397998990983e-11
10.1136/jnnp.52.11.1236,8.583281589192433e-10
1652996,2.4313397998990983e-11
10.1016/0304-3940(88)90759-8,2.4313397998990983e-11
10.1016/0304-3940(88)90297-2,4.821786701892742e-11
10.1073/pnas.89.12.5542,2.4313397998990983e-11
1321138,2.4313397998990983e-11
10.1136/jnnp.54.2.116,2.4313397998990983e-11
10.1002/ana.410280210,2.4313397998990983e-11
10.1007/bf00687719,2.4313397998990983e-11
10.1007/bf00687373,2.4313397998990983e-11
10.1007/bf00688202,2.4313397998990983e-11
10.1007/bf00686786,6.35910724421918e-10
1312403,2.4313397998990983e-11
1312402,2.4313397998990983e-11
1801698,2.4313397998990983e-11
1666279,2.4313397998990983e-11
10.1016/0167-4781(91)90002-4,2.457737631409828e-08
10.1093/brain/110.5.1131,6.35910724421918e-10
10.1002/path.1711630304,2.4313397998990983e-11
10.1002/path.1711630402,2.4313397998990983e-11
10.1002/path.1711680204,2.4313397998990983e-11
10.1007/bf00308815,2.4313397998990983e-11
10.1212/wnl.40.1.1,6.35910724421918e-10
10.1136/jnnp.52.1.67,2.4313397998990983e-11
10.1016/0304-3940(89)90103-1,2.4313397998990983e-11
10.1016/0304-3940(89)90389-3,2.4313397998990983e-11
10.1016/0304-3940(89)90003-7,2.4313397998990983e-11
10.1016/0304-3940(90)90028-8,2.4313397998990983e-11
10.1016/0304-3940(90)90754-w,2.4313397998990983e-11
10.1016/0197-0186(89)90111-3,2.4313397998990983e-11
10.1001/archneur.1982.00510230007002,2.4313397998990983e-11
10.1136/jnnp.52.6.709,2.4313397998990983e-11
10.1016/s0021-9258(19)49696-8,2.4313397998990983e-11
10.1016/0304-3940(91)90648-d,2.435453679421723e-11
10.1016/0304-3940(91)90469-a,2.4313397998990983e-11
10.1016/0304-3940(91)90256-s,2.4313397998990983e-11
10.1016/0304-3940(92)90408-y,4.681393702726236e-10
10.1016/0047-6374(91)90002-h,2.4313397998990983e-11
10.1007/bf02358805,2.4313397998990983e-11
10.1007/bf00294639,2.4313397998990983e-11
10.1007/bf00293462,2.4313397998990983e-11
10.1007/bf00296107,2.435453679421723e-11
1707236,7.098236840139173e-11
10.1007/bf03161057,2.4313397998990983e-11
10.1002/ana.410270208,2.4313397998990983e-11
10.1007/bf00310130,2.4313397998990983e-11
10.1007/bf00310029,2.4313397998990983e-11
10.1111/j.1365-2990.1991.tb00692.x,2.4313397998990983e-11
2690122,2.4313397998990983e-11
2552809,2.4313397998990983e-11
10.1016/0304-3940(92)90569-s,2.4313397998990983e-11
10.1016/0304-3940(92)90145-w,2.4313397998990983e-11
10.1016/0304-3940(92)90643-l,2.4313397998990983e-11
10.1212/wnl.41.9.1402,2.4313397998990983e-11
10.1097/00005072-199201000-00004,2.4313397998990983e-11
10.1111/j.1365-2990.1992.tb00760.x,2.4313397998990983e-11
10.1111/j.1365-2990.1990.tb00939.x,2.4313397998990983e-11
10.1111/j.1365-2990.1989.tb01148.x,2.4313397998990983e-11
2169192,5.679501822550594e-09
10.1136/ard.54.8.654,2.859738308352056e-11
10.1002/jlb.54.6.545,2.859738308352056e-11
3497983,2.859738308352056e-11
10.1016/s0049-0172(96)80034-5,2.859738308352056e-11
10.1016/0167-5699(95)80023-9,2.859738308352056e-11
10.1128/iai.63.1.289-296.1995,2.859738308352056e-11
10.1111/j.1600-065x.1991.tb00578.x,2.859738308352056e-11
7683321,2.859738308352056e-11
10.1016/0022-1759(94)90363-8,2.859738308352056e-11
7821961,2.859738308352056e-11
10.1016/0888-7543(90)90218-j,6.115973264229269e-10
10.1016/0092-8674(90)90463-o,6.115973264229269e-10
1718985,1.2232060134893485e-09
10.1002/cm.970080303,6.355017797855022e-10
10.1021/bi00490a006,6.115973264229269e-10
10.1523/jneurosci.11-06-01515.1991,6.115973264229269e-10
10.1016/s0021-9258(18)83632-8,6.115973264229269e-10
10.1523/jneurosci.10-10-03295.1990,2.418698876937501e-09
10.1177/36.9.2841371,6.115973264229269e-10
10.1016/s0021-9258(18)54720-7,6.115973264229269e-10
10.1002/ana.410260308,6.115973264229269e-10
10.1093/oxfordjournals.jbchem.a122465,6.115973264229269e-10
10.1083/jcb.115.5.1333,2.141864144996244e-09
10.1073/pnas.88.11.5016,6.115973264229269e-10
10.1038/334359a0,6.115973264229269e-10
10.1083/jcb.114.4.725,3.2364781869706077e-09
1512244,1.8973982576783273e-08
10.1016/s0968-0004(00)80005-5,6.115973264229269e-10
10.1083/jcb.109.4.1643,6.115973264229269e-10
1904479,6.115973264229269e-10
10.1016/s0021-9258(18)83547-5,6.115973264229269e-10
10.1111/j.1460-9568.1991.tb00048.x,6.115973264229269e-10
10.1016/0306-4522(88)90013-9,6.115973264229269e-10
10.1242/jcs.98.1.27,6.115973264229269e-10
10.1016/0896-6273(92)90025-9,6.115973264229269e-10
10.1126/science.1382311,2.6248808605476807e-09
10.1242/dev.117.2.689,4.431982411062255e-09
8486651,4.766756366187419e-09
1735956,7.18545524312492e-09
10.1016/0022-510x(89)90131-7,8.209701255134267e-09
10.1021/bi00229a001,2.6248808605476807e-09
10.1002/j.1460-2075.1991.tb07820.x,3.2364895476141015e-09
10.1002/jnr.490300117,2.6248808605476807e-09
7679548,3.8241235236686935e-09
10.1016/0014-5793(92)81418-l,5.995504993244777e-09
10.1002/j.1460-2075.1992.tb05489.x,3.2364782182853294e-09
10.1042/bj2860399,2.6248808605476807e-09
10.1016/1044-7431(92)90057-9,5.3603129598177e-08
6313652,5.3603129598177e-08
10.1161/01.atv.9.3.405,5.3603129598177e-08
3132519,5.3603129598177e-08
2280190,5.3603129598177e-08
1753217,5.3603129598177e-08
1388198,5.3603129598177e-08
6162845,5.3603129598177e-08
3360781,5.3603129598177e-08
3360782,5.3603129598177e-08
210174,5.3603129598177e-08
10.1016/0006-8993(83)91273-8,0.00015914655865133768
2422354,1.0648459456077473e-05
10.1007/bf01560668,1.0648459490730895e-05
10.1073/pnas.81.22.7161,1.0648459456077473e-05
10.1126/science.4071042,1.0648459456080084e-05
10.1097/00005072-198709000-00006,1.0943056240338521e-05
10.1073/pnas.73.11.4225,1.0648459456077473e-05
10.1016/0197-4580(86)90055-2,1.0648459497216268e-05
3022107,1.0648459456077473e-05
10.1007/bf00691849,9.192077241883624e-05
10.1002/ana.410060612,2.4067199039892158e-05
10.1016/0022-510x(82)90113-7,1.0650434340617707e-05
10.1073/pnas.80.2.539,1.0648459456077473e-05
10.1097/00005072-197310000-00007,1.0943056240338521e-05
6450204,1.0648459456077473e-05
10.1042/bj1670629,1.0651552870620587e-05
10.1073/pnas.80.7.1845,1.0648459456077473e-05
6859040,1.0648459456077473e-05
10.1016/0006-8993(74)90798-7,1.0648459456077473e-05
10.1016/0006-291x(81)90764-6,1.0648459456077473e-05
10.1212/wnl.13.10.811,1.0648903282049744e-05
10.1016/0006-8993(83)90490-0,1.0650266557627987e-05
10.1007/bf00316150,1.0648459456077473e-05
10.1073/pnas.81.3.694,1.0648459456077473e-05
6989830,1.0648459456077473e-05
10.1016/s0344-0338(80)80007-0,1.0648459456077473e-05
10.1073/pnas.77.10.5794,1.0648459456077473e-05
10.1073/pnas.81.22.7216,1.0648459456077473e-05
3009730,1.0648459456077473e-05
3625268,1.0648459456077473e-05
10.1016/s0046-8177(88)80352-6,9.437308678466902e-09
10.1017/s0317167100029887,3.0403937960864906e-07
10.1097/00005072-198803000-00006,9.437308678466902e-09
10.1172/jci115934,9.437308678466902e-09
1710735,9.437308678466902e-09
10.1083/jcb.121.4.879,9.64457563852962e-09
10.1016/0304-3940(93)90525-p,9.437308678466902e-09
10.1007/bf00310133,9.437308678466902e-09
10.1073/pnas.90.2.683,9.437308678466902e-09
10.1016/0304-3940(89)90636-8,1.2530723221582429e-08
10.1016/0304-3940(89)90169-9,1.2183861281267434e-06
10.1111/j.1365-2990.1991.tb00714.x,9.437308678466902e-09
10.1016/0006-8993(88)90673-7,3.040340929395156e-07
10.1016/0960-8966(94)00055-e,2.4269490460413107e-11
10.1002/ana.410410121,2.4269490460413107e-11
10.1002/ana.410160102,2.4269490460413107e-11
10.1002/ana.410370109,2.4269490460413107e-11
10.1002/ana.410200103,2.4269490460413107e-11
10.1016/0022-510x(87)90179-1,2.4269490460413107e-11
10.1002/ana.410410102,2.4269490460413107e-11
10.1016/0140-6736(90)91517-e,2.4269490460413107e-11
10.1007/bf00313705,2.4522702531887382e-11
10.1093/brain/99.1.91,2.4269506117774192e-11
1691760,2.426949306997329e-11
10.1212/wnl.48.6_suppl_8.s3,2.4269490460413107e-11
10.1001/archotol.1984.00800300053012,2.4269490460413107e-11
10.1111/j.1600-0404.1991.tb04688.x,2.4269506117774192e-11
10.1002/(sici)1097-4598(199701)20:1<92::aid-mus12>3.0.co,2.426949306997329e-11
8617966,2.426949306997329e-11
10.1007/bf01837366,2.4269490460413107e-11
10.1212/wnl.22.5_part_2.3,2.4269490460413107e-11
10.1016/0140-6736(90)93005-a,2.4522702531887382e-11
10.1073/pnas.75.11.5655,2.4269490460413107e-11
10.1016/0006-8993(96)00002-9,2.3963350368334252e-11
10.1073/pnas.92.26.12180,2.3963350368334252e-11
10.1073/pnas.91.16.7510,2.3963350368334252e-11
10.1016/s0140-6736(95)92379-9,4.7926700736668504e-11
10.1074/jbc.272.23.14505,2.3963350368334252e-11
10.1091/mbc.6.10.1315,2.3963350368334252e-11
10.1093/clinids/6.supplement_2.s562,5.1072789099984596e-11
10.1001/archneur.1992.00530360094024,2.4097545772594335e-11
8230050,2.4097545772594335e-11
10.1046/j.1471-4159.1995.65041543.x,1.4303820885576136e-10
3536310,1.4303820885576136e-10
10.1006/abbi.1994.1153,1.4303820885576136e-10
10.1046/j.1471-4159.1995.65041899.x,1.4303820885576136e-10
10.1046/j.1471-4159.1995.65031415.x,1.4303820885576136e-10
10.1046/j.1471-4159.1996.67052045.x,1.4303820885576136e-10
10.1046/j.1471-4159.1996.67010277.x,1.4303820885576136e-10
10.1046/j.1471-4159.1996.66052050.x,1.4303820885576136e-10
10.1080/00032719208016122,1.4303820885576136e-10
10.1073/pnas.94.2.674,1.4303820885576136e-10
10.1016/s0306-4522(96)00430-7,1.4303820885576136e-10
10.1021/ja00088a022,1.4303820885576136e-10
10.1097/00001756-199602290-00010,1.4303820885576136e-10
10.1097/00001756-199510020-00013,1.4303820885576136e-10
10.1093/oxfordjournals.jbchem.a124994,1.4303820885576136e-10
10.1016/0306-4522(95)00108-u,1.4303820885576136e-10
10.1016/0925-4439(95)00043-4,1.4303820885576136e-10
10.1021/bi00164a001,2.0157662867962403e-09
10.1016/0306-4522(95)00289-u,1.4303820885576136e-10
10.1523/jneurosci.14-05-02924.1994,1.4303820885576136e-10
10.1016/0024-3205(94)00418-r,1.4303820885576136e-10
10.1006/bbrc.1996.0699,1.4303820885576136e-10
10.1007/bf00995379,1.4303820885576136e-10
10.1016/0165-022x(95)00016-9,1.4303820885576136e-10
10.1006/exnr.1996.0048,1.4303820885576136e-10
7910203,1.4303820885576136e-10
10.1016/0378-5955(96)00075-5,1.4303820885576136e-10
10.1016/0306-4522(94)00385-i,1.4303820885576136e-10
10.1074/jbc.271.12.6839,1.4303820885576136e-10
10.1016/0361-9230(95)02034-x,1.4303820885576136e-10
10.1016/0378-4274(94)90104-x,1.4303820885576136e-10
10.1016/0376-7388(96)00124-x,1.4303820885576136e-10
10.1021/ja00179a010,1.4303820885576136e-10
10.1073/pnas.89.24.11949,1.4303820885576136e-10
10.1111/j.1749-6632.1996.tb39057.x,1.4303820885576136e-10
10.1111/j.1749-6632.1994.tb21789.x,1.4303820885576136e-10
2001787,9.796894177902104e-10
10.3109/00207459408986079,1.4303820885576136e-10
8916086,1.4303820885576136e-10
7766851,1.4303820885576136e-10
7766850,1.4303820885576136e-10
10.1016/0891-5849(94)90018-3,1.4303820885576136e-10
10.1016/0006-8993(94)90223-2,1.4303820885576136e-10
10.1016/0166-2236(89)90055-6,2.3963350368334252e-11
10.1073/pnas.85.21.8266,2.3998567457496505e-11
10.1016/0896-6273(90)90446-m,2.4935231936473496e-11
10.1016/0092-8674(82)90020-4,9.154120404993588e-11
10.1016/0092-8674(85)90027-3,9.154120404993588e-11
3494729,9.154120404993588e-11
10.1016/s0021-9258(19)81349-2,9.154120404993588e-11
10.1073/pnas.79.11.3604,9.154120404993588e-11
10.1038/324480a0,9.154120404993588e-11
10.1073/pnas.85.9.3019,1.1544565741251122e-10
10.1016/s0021-9258(18)45650-5,9.154120404993588e-11
3095425,9.154120404993588e-11
10.1016/s0021-9258(18)42714-7,9.154120404993588e-11
10.1016/s0021-9258(18)45583-4,9.154120404993588e-11
10.1038/320272a0,9.154120404993588e-11
10.1016/0092-8674(86)90708-7,9.154120404993588e-11
10.1016/0092-8674(90)90409-8,1.2249464300102809e-08
1535630,9.154120404993588e-11
1531339,9.154120404993588e-11
1313434,9.154120404993588e-11
10.1073/pnas.80.22.6972,9.154120404993588e-11
3142873,9.154120404993588e-11
10.1073/pnas.88.11.4606,1.2225500949734472e-08
3032965,9.154120404993588e-11
10.4049/jimmunol.137.10.3254,9.154120404993588e-11
10.1016/s0021-9258(18)42263-6,9.154120404993588e-11
10.1146/annurev.iy.08.040190.001035,9.154120404993588e-11
2768241,9.154120404993588e-11
10.1016/s0021-9258(19)50741-4,9.154120404993588e-11
10.1016/s0021-9258(18)63772-x,9.154120404993588e-11
10.1038/330537a0,9.154120404993588e-11
10.1126/science.3278377,9.154120404993588e-11
10.2183/pjab.59.288,1.3418739583814685e-05
10.1056/nejm198403083101021,1.3418739583814685e-05
10.2183/pjab.57.152,1.3418739583814685e-05
10.1007/bf00688021,1.3418739583814685e-05
10.1016/s0076-6879(83)91019-4,1.40742927236281e-05
3973960,1.342310119819578e-05
10.1016/0006-8993(84)91205-8,1.4266775445539746e-05
10.1126/science.1237933,1.3418739583814685e-05
10.1016/0003-2697(72)90245-x,1.3418739583814685e-05
6950666,1.3418739583814685e-05
10.1097/00002093-198701030-00027,1.3418739583814685e-05
10.1111/j.1365-2990.1984.tb00340.x,1.3418739583814685e-05
10.1073/pnas.81.6.1684,1.3418739583814685e-05
10.1111/j.1749-6632.1985.tb50438.x,1.3418739583814685e-05
10.1007/bf00690441,1.3418739583814685e-05
10.1006/clin.1996.0153,3.081258791117744e-11
10.1093/intimm/8.1.57,3.081258791117744e-11
10.1006/bbrc.1994.2483,3.081258791117744e-11
10.1038/356314a0,3.081258791117744e-11
10.1126/science.7533326,3.081258791117744e-11
10.1126/science.7878464,3.081258791117744e-11
10.1126/science.7539157,3.081258791117744e-11
10.1002/art.1780371002,3.081258791117744e-11
17180029,3.081258791117744e-11
10.1017/s0317167100037070,4.438259722736326e-10
10.1212/wnl.38.1.48,4.438259722736326e-10
10.1097/00005072-199101000-00007,4.438259722736326e-10
10.1002/ana.410350113,4.438259722736326e-10
8305189,4.438259722736326e-10
10.1093/brain/116.2.309,4.438259722736326e-10
10.1016/0006-8993(92)90519-f,4.438259722736326e-10
10.1016/0197-4580(92)90115-e,4.438259722736326e-10
10.1002/ana.410360308,4.67789322641967e-10
10.1016/s0140-6736(81)92657-x,4.438259722736326e-10
10.1212/wnl.30.8.820,4.67730425636208e-10
8158809,4.441657324040432e-10
10.1001/archneur.1976.00500040062010,4.438259722736326e-10
10.1016/0304-3940(91)90738-f,4.438259722736326e-10
10.1001/archneur.1980.00500590049006,4.438259722736326e-10
10.1002/j.1460-2075.1991.tb05009.x,2.3963350368334252e-11
2995355,2.3963350368334252e-11
10.1002/j.1460-2075.1991.tb04990.x,2.3963350368334252e-11
10.1016/0014-4827(89)90228-0,2.3963350368334252e-11
10.1128/mcb.11.1.344-353.1991,1.2157923096052872e-08
10.1016/0042-6822(92)90059-x,2.3963350368334252e-11
10.1128/mcb.11.2.1171-1175.1991,2.3963350368334252e-11
10.1093/nar/18.4.771,2.3963350368334252e-11
10.1126/science.1962196,2.3963350368334252e-11
10.1128/mcb.10.3.1017-1022.1990,2.3963350368334252e-11
10.1016/0006-291x(89)91804-4,2.3963350368334252e-11
10.1016/0167-4781(91)90001-3,1.2157923096052872e-08
1869573,1.2157923096052872e-08
1847380,1.2157923096052872e-08
10.1016/0968-0004(90)90161-4,1.2157923096052872e-08
10.1016/0968-0004(91)90101-z,1.2157923096052872e-08
10.1038/346287a0,1.2157923096052872e-08
10.1128/mr.52.1.70-102.1988,2.3963350368334252e-11
10.1016/0092-8674(89)90768-x,2.3963350368334252e-11
10.1084/jem.168.4.1211,2.3963350368334252e-11
10.1002/j.1460-2075.1992.tb05059.x,2.3963350368334252e-11
10.1038/353300a0,2.3963350368334252e-11
10.1002/j.1460-2075.1990.tb08258.x,1.2157923096052872e-08
10.1126/science.2842867,1.2157923096052872e-08
10.1038/329131a0,1.2157923096052872e-08
10.1016/0092-8674(89)90635-1,1.2157923096052872e-08
10.1002/j.1460-2075.1990.tb07516.x,1.2157923096052872e-08
10.1016/0092-8674(90)90481-s,1.2157923096052872e-08
10.1002/j.1460-2075.1991.tb07754.x,1.2157923096052872e-08
10.1016/0092-8674(91)90529-8,2.3963350368334252e-11
10.1016/0026-0495(89)90100-5,4.20124222484725e-11
10.1152/ajpendo.1995.268.5.e996,4.20124222484725e-11
10.1016/s0039-6109(16)41036-4,4.20124222484725e-11
10.1038/379739a0,4.20124222484725e-11
10.1172/jci112924,4.20124222484725e-11
10.1042/bj2340237,4.20124222484725e-11
10.1097/00005373-198703000-00006,4.20124222484725e-11
10.1073/pnas.93.5.1967,4.20124222484725e-11
10.1172/jci113466,4.20124222484725e-11
1724903,4.20124222484725e-11
10.1016/1074-5521(95)90182-5,4.20124222484725e-11
10.1038/ki.1996.96,4.20124222484725e-11
10.1016/b978-0-12-598750-9.50022-8,4.20124222484725e-11
10.1038/ki.1994.260,4.20124222484725e-11
10.1152/ajpcell.1994.267.4.c955,4.20124222484725e-11
10.1073/pnas.93.7.2714,4.20124222484725e-11
10.1152/ajpcell.1995.268.6.c1395,4.20124222484725e-11
10.1038/ki.1984.15,4.20124222484725e-11
10.1152/ajpendo.1983.244.3.e305,4.20124222484725e-11
10.1152/ajpendo.1993.264.4.e668,4.20124222484725e-11
10.1056/nejm198303103081001,4.20124222484725e-11
10.1152/ajpendo.1992.263.2.e317,4.20124222484725e-11
10.1172/jci112344,4.20124222484725e-11
10.1172/jci118566,4.20124222484725e-11
10.1172/jci116456,4.20124222484725e-11
10.1001/archsurg.1986.01400080064011,4.20124222484725e-11
10.1001/archsurg.1992.01420020052008,4.20124222484725e-11
10.1056/nejm199603143341107,4.20124222484725e-11
10.3181/00379727-205-43695,4.20124222484725e-11
10.1172/jci116897,4.20124222484725e-11
10.1097/00000658-198703000-00012,4.20124222484725e-11
10.1016/0020-711x(94)90088-4,4.20124222484725e-11
10.1172/jci111506,4.20124222484725e-11
10.1172/jci111054,4.20124222484725e-11
10.1093/jn/121.3.293,4.20124222484725e-11
10.1016/s0021-9258(17)38440-5,4.20124222484725e-11
10.1073/pnas.91.20.9213,4.20124222484725e-11
10.1146/annurev.med.45.1.459,4.20124222484725e-11
10.1172/jci118968,4.20124222484725e-11
10.1172/jci117929,4.20124222484725e-11
10.1101/sqb.1995.060.01.052,4.20124222484725e-11
10.1097/00000658-198808000-00003,4.20124222484725e-11
7850049,4.20124222484725e-11
10.1146/annurev.nu.02.070182.001425,4.20124222484725e-11
10.1016/0197-0186(92)90085-6,1.5302668185733168e-09
10.1016/s0955-0674(05)80013-4,1.5302668185733168e-09
2002650,2.306622775655579e-10
1677055,2.306622775655579e-10
1972721,2.306622775655579e-10
10.1172/jci115570,2.306622775655579e-10
3545444,2.306622775655579e-10
1695644,2.306622775655579e-10
3086451,2.3066824102458471e-10
1347050,2.306622775655579e-10
10.1001/archopht.1992.01080130123040,2.306622775655579e-10
10.1111/j.1365-2133.1989.tb01320.x,2.306622775655579e-10
10.1038/365267a0,2.306622775655579e-10
8499621,2.306622775655579e-10
10.1002/eji.1830190727,2.306622775655579e-10
10.1007/bf01600511,2.306622775655579e-10
10.1126/science.1701274,2.306622775655579e-10
10.1084/jem.172.5.1513,2.306622775655579e-10
7678075,2.306622775655579e-10
10.1126/science.1701275,2.306622775655579e-10
10.1016/s0140-6736(89)91498-0,2.3066824102458471e-10
10.1038/358253a0,2.306622775655579e-10
10.1111/j.1365-2141.1989.tb07710.x,2.306622775655579e-10
10.1038/349799a0,2.306622775655579e-10
10.1038/349196a0,2.306622775655579e-10
10.1016/0092-8674(90)90444-j,2.3217414981899367e-10
1709380,2.306622775655579e-10
3305706,2.306622775655579e-10
6386148,2.306622775655579e-10
10.1126/science.1313187,2.306622775655579e-10
10.1001/archopht.1992.01080170084029,2.306622775655579e-10
10.1016/0006-8993(93)90478-6,6.116086870664214e-10
10.1042/bst0210555,6.116086870664214e-10
10.1016/0169-328x(94)90093-0,6.116086870664214e-10
10.1016/0014-5793(93)80723-8,1.2232060448040703e-09
10.1126/science.7914033,6.116086870664214e-10
10.1126/science.252.5009.1162,6.11597357737649e-10
8287100,6.11597357737649e-10
10.1083/jcb.109.5.2289,6.11597357737649e-10
10.1016/0022-2836(74)90048-5,6.11597357737649e-10
10.1002/cm.970280302,6.11597357737649e-10
10.1016/0014-5793(94)80262-9,6.11597357737649e-10
10.1016/0014-5793(93)80850-t,6.11597357737649e-10
7525290,6.11597357737649e-10
10.1038/349251a0,6.11597357737649e-10
8429017,6.11597357737649e-10
10.1016/0014-5793(89)80198-x,6.11597357737649e-10
10.1002/cm.970230403,6.11597357737649e-10
10.1016/0003-9993(91)90008-7,7.863511392077962e-08
3707310,7.863511392077962e-08
10.3171/jns.1990.72.1.0075,7.863511392077962e-08
2025140,7.863511392077962e-08
10.1007/bf00292585,7.863511392077962e-08
3422543,7.863511392599873e-08
10.3171/jns.1980.52.5.0625,7.863511392077962e-08
10.1016/s0140-6736(72)90242-5,7.863511392077962e-08
10.1212/wnl.36.11.1418,7.863511392077962e-08
10.1016/0002-9343(91)90035-v,7.863511392077962e-08
10.1016/s0140-6736(74)91639-0,7.863511392077962e-08
10.1212/wnl.41.3.391,6.115973264229269e-10
10.1016/0306-9877(93)90078-5,6.115973264229269e-10
10.1016/0306-9877(93)90051-q,6.115973264229269e-10
10.1016/0197-4580(94)90139-2,6.115973264229269e-10
10.1016/0959-4388(92)90034-i,6.115973264229269e-10
10.1111/j.1750-3639.1993.tb00725.x,6.115973264229269e-10
10.1007/bf02935561,6.115973264229269e-10
10.1073/pnas.90.14.6825,1.1992313024775195e-09
10.1002/cne.903090111,6.115973264229269e-10
10.1007/bf00691284,6.355017797855022e-10
10.1002/ana.410330113,6.115973264229269e-10
3022672,6.115973264229269e-10
10.1002/cne.903340303,6.115973264229269e-10
1706004,6.115973264229269e-10
10.1073/pnas.85.11.4051,2.418698879547061e-09
10.1001/jama.1990.03440210057032,6.115973264229269e-10
10.1111/j.1471-4159.1992.tb10074.x,6.115973264229269e-10
10.1111/j.1471-4159.1992.tb09432.x,6.115973264229269e-10
10.1159/000107331,6.115973264229269e-10
10.1016/s0065-7743(08)61211-7,6.115973264229269e-10
10.1016/0022-510x(91)90251-2,6.115973264229269e-10
2187102,6.115973264229269e-10
10.1007/bf03160121,2.418698876937501e-09
10.1007/bf00296742,6.115973264229269e-10
10.1007/bf00294440,6.115973264229269e-10
1373272,6.115973264229269e-10
1653521,1.463285583723697e-09
10.1007/bf00296785,6.115973264229269e-10
1713021,6.115973264229269e-10
2502927,4.3799829217119963e-07
10.1111/j.1365-2990.1989.tb01147.x,6.115973264229269e-10
10.1111/j.1750-3639.1993.tb00723.x,6.115973264229269e-10
2102710,1.4456120873431791e-09
10.1002/cne.903100302,6.115973264229269e-10
10.1002/cne.903290304,6.115973264229269e-10
10.1002/cne.903100307,6.115973264229269e-10
10.1016/0006-8993(93)91307-e,6.115973264229269e-10
10.1212/wnl.42.7.1315,6.115973264229269e-10
10.1093/infdis/167.3.602,1.132975953402734e-10
10.1056/nejm198602273140904,1.132975953402734e-10
10.1093/nar/18.22.6745,1.132975953402734e-10
10.1016/0140-6736(93)90001-w,1.132975953402734e-10
10.1002/ana.410340608,1.132975953402734e-10
10.1002/ana.410200209,1.132975953402734e-10
10.1002/ana.410200507,1.132975953402734e-10
10.1038/353801b0,1.132975953402734e-10
10.1016/b978-0-12-470230-1.50025-6,1.132975953402734e-10
10.1056/nejm198501103120202,1.132975953402734e-10
10.1007/978-94-011-3284-8_180,1.132975953402734e-10
10.1038/353802a0,1.132975953402734e-10
10.1073/pnas.83.8.2310,1.132975953402734e-10
10.1212/wnl.38.10.1534,1.132975953402734e-10
10.1093/brain/115.3.687,1.132975953402734e-10
10.1016/0022-510x(92)90133-6,1.132975953402734e-10
10.1212/wnl.42.2.422,1.132975953402734e-10
10.1128/mmbr.54.3.242-246.1990,1.132975953402734e-10
10.1016/0092-8674(86)90875-5,1.132975953402734e-10
10.1001/archneur.1966.00470150003001,1.132975953402734e-10
10.1002/j.1460-2075.1991.tb07977.x,1.132975953402734e-10
10.1016/0140-6736(90)91693-5,1.132975953402734e-10
10.1016/0140-6736(90)91518-f,1.132975953402734e-10
10.1016/s0034-5288(18)34700-3,1.132975953402734e-10
10.1212/wnl.40.1.110,1.8727280779404792e-09
10.1007/bf00143125,1.132975953402734e-10
10.1016/s0007-1935(17)50172-4,1.132975953402734e-10
10.1016/0140-6736(91)92953-y,1.132975953402734e-10
10.1016/0140-6736(91)92826-n,1.132975953402734e-10
10.1038/214764a0,1.132975953402734e-10
10.1038/356577a0,1.8727280779404792e-09
